"TIME","GEO","SEX","CITIZEN","AGE","WSTATUS","UNIT","Value"
"2015","Turkey","Total","Total","From 15 to 64 years","Inactive persons","Thousand","22,692.9"
"2015","Turkey","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2015","Turkey","Males","Total","From 15 to 64 years","Population","Thousand","25,848.6"
"2015","Turkey","Males","Total","From 15 to 64 years","Active persons","Thousand","19,910.2"
"2015","Turkey","Males","Total","From 15 to 64 years","Employed persons","Thousand","18,049.2"
"2015","Turkey","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","1,861.1"
"2015","Turkey","Males","Total","From 15 to 64 years","Inactive persons","Thousand","5,938.4"
"2015","Turkey","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2015","Turkey","Females","Total","From 15 to 64 years","Population","Thousand","25,747.6"
"2015","Turkey","Females","Total","From 15 to 64 years","Active persons","Thousand","8,993.1"
"2015","Turkey","Females","Total","From 15 to 64 years","Employed persons","Thousand","7,836.3"
"2015","Turkey","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","1,156.7"
"2015","Turkey","Females","Total","From 15 to 64 years","Inactive persons","Thousand","16,754.6"
"2015","Turkey","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Population","Thousand","328,848.0"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Active persons","Thousand","239,819.5"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Employed persons","Thousand","218,972.0"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","20,847.4"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","89,028.6"
"2016","European Union (current composition)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Population","Thousand","164,261.5"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Active persons","Thousand","129,001.9"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Employed persons","Thousand","117,986.9"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","11,015.0"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","35,259.6"
"2016","European Union (current composition)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Population","Thousand","164,586.6"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Active persons","Thousand","110,817.6"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Employed persons","Thousand","100,985.1"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","9,832.5"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","53,769.0"
"2016","European Union (current composition)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Population","Thousand","326,094.8"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Active persons","Thousand","238,013.2"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Employed persons","Thousand","217,405.4"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","20,607.8"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","88,081.6"
"2016","European Union (before the accession of Croatia)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Population","Thousand","162,884.2"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Active persons","Thousand","128,033.6"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Employed persons","Thousand","117,141.6"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","10,892.0"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","34,850.6"
"2016","European Union (before the accession of Croatia)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Population","Thousand","163,210.6"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Active persons","Thousand","109,979.6"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Employed persons","Thousand","100,263.9"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","9,715.8"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","53,231.0"
"2016","European Union (before the accession of Croatia)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Population","Thousand","260,033.7"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Active persons","Thousand","191,996.4"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Employed persons","Thousand","174,332.9"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","17,663.5"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","68,037.3"
"2016","European Union (15 countries)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Population","Thousand","129,802.7"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Active persons","Thousand","102,739.4"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Employed persons","Thousand","93,482.4"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","9,257.0"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","27,063.3"
"2016","European Union (15 countries)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Population","Thousand","130,231.0"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Active persons","Thousand","89,257.0"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Employed persons","Thousand","80,850.5"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","8,406.5"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","40,974.0"
"2016","European Union (15 countries)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Population","Thousand","218,796.7"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Active persons","Thousand","159,348.3"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Employed persons","Thousand","143,150.9"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","16,197.5"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","59,448.4"
"2016","Euro area (19 countries)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Population","Thousand","109,185.7"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Active persons","Thousand","85,472.3"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Employed persons","Thousand","77,021.9"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","8,450.4"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","23,713.4"
"2016","Euro area (19 countries)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Population","Thousand","109,611.0"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Active persons","Thousand","73,876.0"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Employed persons","Thousand","66,129.0"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","7,747.0"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","35,735.0"
"2016","Euro area (19 countries)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Population","Thousand","216,897.5"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Active persons","Thousand","157,915.1"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Employed persons","Thousand","141,833.2"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","16,081.9"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","58,982.4"
"2016","Euro area (18 countries)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Population","Thousand","108,266.2"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Active persons","Thousand","84,763.1"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Employed persons","Thousand","76,378.7"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","8,384.4"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","23,503.1"
"2016","Euro area (18 countries)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Population","Thousand","108,631.3"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Active persons","Thousand","73,152.0"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Employed persons","Thousand","65,454.5"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","7,697.5"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","35,479.3"
"2016","Euro area (18 countries)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Population","Thousand","215,643.1"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Active persons","Thousand","156,958.0"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Employed persons","Thousand","140,970.9"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Unemployed persons","Thousand","15,987.2"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Inactive persons","Thousand","58,685.1"
"2016","Euro area (17 countries)","Total","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Population","Thousand","107,658.5"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Active persons","Thousand","84,284.4"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Employed persons","Thousand","75,953.4"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Unemployed persons","Thousand","8,331.0"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Inactive persons","Thousand","23,374.1"
"2016","Euro area (17 countries)","Males","Total","From 15 to 64 years","Unknown","Thousand",":"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Population","Thousand","107,984.6"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Active persons","Thousand","72,673.6"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Employed persons","Thousand","65,017.4"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Unemployed persons","Thousand","7,656.2"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Inactive persons","Thousand","35,311.0"
"2016","Euro area (17 countries)","Females","Total","From 15 to 64 years","Unknown","Thousand",":"
